method,date,checkpoint,symbol,r_rank,r_factor,RS_sector,RS_market,direction,hit_2pct,max_up_pct,max_down_pct,open_0915,tv_link
S5_marketRS_nofilter,2025-06-18,09:25,UNOMINDA,7.0,2.738990540420486,0.012941831097289117,0.01369532642176497,up,True,0.029509441123446157,0.006547110731568545,1053.9,https://www.tradingview.com/chart/?symbol=NSE:UNOMINDA
S5_marketRS_nofilter,2025-06-18,09:45,INDUSINDBK,7.0,2.919271538244663,0.03542758058739194,0.023615118376408954,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,10:00,INDUSINDBK,9.0,3.1049197642004933,0.03639384869518807,0.02739022931563837,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,10:15,INDUSINDBK,7.0,3.1478122671992463,0.037851252746986086,0.02965663613246764,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,10:30,INDUSINDBK,6.0,3.038998952877026,0.04101384932213147,0.03111918945681677,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,10:45,INDUSINDBK,6.0,3.1866984150496624,0.04101384932213147,0.030889276418858053,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,11:00,INDUSINDBK,6.0,3.2795388845809463,0.04101384932213147,0.03014806646488667,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,11:15,INDUSINDBK,6.0,3.224851438493354,0.04101384932213147,0.029347119711381427,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-18,11:30,INDUSINDBK,6.0,3.2020998511529073,0.04101384932213147,0.02857180142863226,up,True,0.04577959782409394,0.0030560479188313674,818.05,https://www.tradingview.com/chart/?symbol=NSE:INDUSINDBK
S5_marketRS_nofilter,2025-06-19,09:25,AMBER,4.0,2.3815434324329647,0.006331572889730417,0.008017738026476949,up,True,0.019049753473778575,0.043478260869565216,6693.0,https://www.tradingview.com/chart/?symbol=NSE:AMBER
S5_marketRS_nofilter,2025-06-19,09:45,SWIGGY,9.0,2.030913587873193,0.02760726727424151,0.017895336444772543,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,10:00,SWIGGY,9.0,2.208484996765807,0.041403514404473395,0.02186054184713767,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,10:15,SWIGGY,7.0,2.40032945637227,0.048431493850056365,0.025192024375011005,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,10:30,SWIGGY,8.0,2.569537656744538,0.048431493850056365,0.026532305074843825,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,10:45,SWIGGY,8.0,2.627563961501072,0.056351633027456834,0.027947299606921532,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,11:00,SWIGGY,4.0,3.0673057896084828,0.059620792146037216,0.03067239392218525,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,11:15,SWIGGY,3.0,3.248875983251169,0.06429559908350048,0.033185178956246,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-19,11:30,SWIGGY,3.0,3.381215166965001,0.06429559908350048,0.03477692213352445,up,True,0.05609655739953364,0.006720614456178819,364.55,https://www.tradingview.com/chart/?symbol=NSE:SWIGGY
S5_marketRS_nofilter,2025-06-20,09:25,PREMIERENE,9.0,3.4350666293472742,,0.016076109621466227,up,True,0.049796747967479675,0.0007113821138211845,984.0,https://www.tradingview.com/chart/?symbol=NSE:PREMIERENE
